INMATEID,ADMITTED_DT,DISCHARGED_DT,CUSTODY_LEVEL,BRADH,RACE,GENDER,AGE,INMATE_STATUS_CODE,SEALED,SRG_FLG,TOP_CHARGE,INFRACTION,Penal Law OFFENSE,CLASS,CODE,DAYS_SINCE_ADMISSION
20209104,01/27/2020 03:46:55 PM,,MED,Y,B,F,47.0,DE,N,N,125.25,N,Murder in the second degree,A-I Felony,125.25,671
20003917,01/27/2020 12:31:54 PM,,MAX,N,B,M,28.0,DE,N,N,121.12,Y,Strangulation in the second degree,D Violent Felony,121.12,671
44708,01/27/2021 01:57:40 AM,,MED,Y,O,M,49.0,DE,N,N,195.05,Y,Obstructing governmental administration in the second degree,A Misdemeanor,195.05,305
20212831,01/27/2021 02:05:55 PM,,MED,N,B,M,58.0,DE,N,N,160.10,N,Robbery in the second degree,C Violent Felony,160.10,305
20185607,01/27/2021 04:59:44 PM,,MAX,Y,B,M,25.0,DEP,N,Y,125.25,Y,Murder in the second degree,A-I Felony,125.25,305
20197437,01/27/2021 05:47:53 PM,,MED,Y,B,F,46.0,DE,N,N,265.11,Y,Criminal sale of a firearm in the third degree,D Violent Felony,265.11,305
20017652,01/27/2021 07:42:00 PM,,MED,N,O,M,38.0,DE,N,N,235.05,Y,Obscenity in the third degree,A Misdemeanor,235.05,305
20139251,01/27/2021 09:30:54 PM,,MAX,Y,B,M,27.0,DEP,N,N,110-120.10,Y,,,,305
20204635,01/27/2021 11:50:17 AM,,MAX,Y,O,M,19.0,DE,N,N,160.15,Y,Robbery in the first degree,B Violent Felony,160.15,305
20198520,01/27/2021 12:37:55 PM,,MIN,Y,B,M,25.0,DE,N,N,150.15,Y,Arson in the second degree,B Violent Felony,150.15,305
20151591,01/28/2017 01:36:19 PM,,MED,N,O,M,25.0,SSR,N,N,,Y,,,,1765
20197423,01/28/2020 04:03:39 PM,,MAX,Y,O,M,24.0,DE,N,N,220.16,Y,Criminal possession of a controlled substance in the third degree,B Felony,220.16,670
20168167,01/28/2020 12:34:41 AM,,MED,N,W,M,27.0,DE,N,N,160.15,Y,Robbery in the first degree,B Violent Felony,160.15,670
33163,01/28/2021 01:17:23 AM,,MED,Y,B,M,34.0,DE,N,N,125.25,Y,Murder in the second degree,A-I Felony,125.25,304
20149138,01/28/2021 02:19:43 AM,,MED,N,B,M,25.0,DE,N,N,265.03,Y,Criminal possession of a weapon in the second degree,C Violent Felony,265.03,304
86285,01/28/2021 03:42:08 PM,,MIN,Y,W,M,49.0,DE,N,N,215.50,N,Criminal contempt in the second degree,A Misdemeanor,215.50,304
22595,01/28/2021 03:48:47 PM,,MIN,N,O,M,38.0,DE,N,Y,220.43,Y,Criminal sale of a controlled substance in the first degree,A-I Felony,220.43,304
43581,01/28/2021 04:10:00 PM,,MED,Y,B,M,38.0,DEP,N,N,130.52,Y,Forcible touching,A Misdemeanor,130.52,304
20212849,01/28/2021 08:27:31 PM,,MED,N,A,M,63.0,SSR,N,N,,N,,,,304
20212838,01/28/2021 12:21:55 AM,,MIN,N,B,M,25.0,DE,N,N,110-125.27,Y,,,,304
20201719,01/29/2019 01:42:37 AM,,MED,N,O,M,41.0,DE,N,N,130.96,Y,Predatory sexual assault against a child.,A-II Felony,130.96,1034
20102414,01/29/2019 05:26:15 PM,,MAX,N,B,M,25.0,SSR,N,Y,,Y,,,,1034
20201735,01/29/2019 07:41:40 PM,,MIN,Y,B,M,43.0,DE,N,N,110-125.25,N,,,,1034
20052154,01/29/2020 07:52:06 PM,,MAX,Y,B,M,37.0,SSR,N,N,,Y,,,,669
20208975,01/29/2020 08:25:33 PM,,MAX,Y,B,M,20.0,DE,N,N,125.25,Y,Murder in the second degree,A-I Felony,125.25,669
19124,01/29/2020 11:59:00 PM,,MAX,N,B,M,34.0,DE,N,N,125.25,Y,Murder in the second degree,A-I Felony,125.25,669
20212802,01/29/2021 01:11:47 PM,,MIN,N,O,M,28.0,DE,N,N,121.12,N,Strangulation in the second degree,D Violent Felony,121.12,303
20179121,01/29/2021 01:14:34 AM,,MED,Y,O,M,26.0,DE,N,N,140.25,Y,Burglary in the second degree,C Violent Felony,140.25,303
20181217,01/29/2021 03:43:23 PM,,MAX,N,B,M,21.0,DE,N,Y,110-125.25,Y,,,,303
20116978,01/29/2021 06:45:14 PM,,MIN,Y,O,M,47.0,DE,N,N,110-140.20,N,,,,303
162159,01/29/2021 11:07:57 AM,,MAX,N,O,M,29.0,DE,N,N,140.30,Y,Burglary in the first degree,B Violent Felony,140.30,303
20001627,01/30/2017 06:52:59 PM,,MAX,Y,A,M,32.0,DE,N,Y,125.25,Y,Murder in the second degree,A-I Felony,125.25,1763
1481,01/30/2018 01:21:14 PM,,MED,N,B,M,36.0,DE,N,N,125.25,N,Murder in the second degree,A-I Felony,125.25,1398
20118127,01/30/2019 02:03:29 AM,,MED,N,B,M,31.0,DE,N,N,130.50,Y,Criminal sexual act in the first degree,B Violent Felony,130.50,1033
166099,01/30/2020 11:56:00 PM,,MED,N,B,M,29.0,DE,N,Y,130.45,Y,Criminal sexual act in the second degree,D Violent Felony,130.45,668
134332,01/30/2020 12:30:08 PM,,MED,N,B,M,34.0,DE,N,N,135.20,N,Kidnapping in the second degree,B Violent Felony,135.20,668
20101419,01/30/2021 03:25:15 PM,,MAX,Y,O,M,46.0,DE,N,N,120.05,N,Assault in the second degree,D Violent Felony,120.05,302
20025486,01/30/2021 08:10:14 PM,,MED,Y,B,M,32.0,DE,N,N,125.25,Y,Murder in the second degree,A-I Felony,125.25,302
20198503,01/30/2021 12:16:15 PM,,MIN,Y,B,M,30.0,SSR,N,N,,N,,,,302
20205433,01/30/2021 12:39:24 PM,,MAX,N,B,M,20.0,DE,N,Y,125.25,Y,Murder in the second degree,A-I Felony,125.25,302
20188758,01/30/2021 12:54:04 PM,,MED,N,B,M,22.0,DE,N,N,265.03,Y,Criminal possession of a weapon in the second degree,C Violent Felony,265.03,302
20191737,01/31/2018 06:39:03 PM,,MED,Y,B,M,41.0,DE,N,N,125.25,Y,Murder in the second degree,A-I Felony,125.25,1397
20082342,01/31/2020 01:23:08 AM,,MIN,Y,W,M,49.0,DE,N,N,120.05,Y,Assault in the second degree,D Violent Felony,120.05,667
20209157,01/31/2020 01:30:00 PM,,MED,Y,B,M,27.0,DE,N,N,125.25,N,Murder in the second degree,A-I Felony,125.25,667
103178,01/31/2020 04:35:00 PM,,MED,Y,B,M,38.0,DE,N,N,130.95,N,Predatory sexual assault,A-II Felony,130.95,667
40276,01/31/2020 05:56:31 PM,,MED,Y,O,M,45.0,DE,N,N,110-120.10,Y,,,,667
20036060,01/31/2020 09:39:58 PM,,MED,Y,B,M,29.0,DE,N,N,125.25,Y,Murder in the second degree,A-I Felony,125.25,667
20028794,01/31/2021 01:19:05 AM,,MAX,Y,B,M,28.0,DE,N,Y,110-125.25,Y,,,,301
20212876,01/31/2021 08:16:42 PM,,MED,Y,B,M,29.0,DE,N,N,125.25,N,Murder in the second degree,A-I Felony,125.25,301
75396,02/01/2018 07:03:43 PM,,MAX,N,B,M,34.0,DE,N,N,110-125.25,Y,,,,1396
20164731,02/01/2019 01:48:51 PM,,MAX,Y,O,M,23.0,DE,N,Y,CO,Y,,,,1031
20209165,02/01/2020 01:15:52 AM,,MED,Y,A,M,26.0,DE,N,N,125.25,N,Murder in the second degree,A-I Felony,125.25,666
20133377,02/01/2021 01:05:08 AM,,MAX,N,B,M,25.0,DE,N,Y,215.52,Y,Aggravated criminal contempt,D Felony,215.52,300
20143474,02/01/2021 01:33:24 PM,,MAX,N,B,M,23.0,DE,N,N,125.25,Y,Murder in the second degree,A-I Felony,125.25,300
20206437,02/01/2021 12:02:25 PM,,MAX,N,B,M,20.0,DE,N,Y,125.25,Y,Murder in the second degree,A-I Felony,125.25,300
20201832,02/02/2019 01:05:00 AM,,MED,N,W,M,40.0,DE,N,N,125.25,Y,Murder in the second degree,A-I Felony,125.25,1030
20032912,02/02/2019 12:21:11 AM,,MED,N,O,M,33.0,DE,N,N,140.25,Y,Burglary in the second degree,C Violent Felony,140.25,1030
96780,02/02/2019 12:56:49 AM,,MAX,Y,B,M,33.0,DEP,N,N,140.30,Y,Burglary in the first degree,B Violent Felony,140.30,1030
20207705,02/02/2020 01:29:58 PM,,MAX,Y,B,M,19.0,DE,N,Y,120.07,Y,Gang assault in the first degree,B Violent Felony,120.07,665
20087140,02/02/2020 09:13:14 PM,,MAX,Y,B,M,35.0,DE,N,N,110-125.25,Y,,,,665
20212891,02/02/2021 03:55:59 PM,,MED,Y,B,M,29.0,DE,N,N,265.03,Y,Criminal possession of a weapon in the second degree,C Violent Felony,265.03,299
20212893,02/02/2021 04:08:17 PM,,MAX,Y,B,M,23.0,DE,N,N,120.07,Y,Gang assault in the first degree,B Violent Felony,120.07,299
157240,02/02/2021 08:26:26 PM,,MAX,Y,B,M,32.0,DE,N,Y,120.05,Y,Assault in the second degree,D Violent Felony,120.05,299
20126694,02/02/2021 09:36:39 PM,,MAX,Y,O,F,40.0,DE,N,N,110-125.25,Y,,,,299
20104288,02/02/2021 11:49:14 PM,,MAX,N,B,M,26.0,DE,N,Y,CO,Y,,,,299
20143078,02/02/2021 12:57:50 PM,,MIN,N,O,M,29.0,DE,N,N,265.03,N,Criminal possession of a weapon in the second degree,C Violent Felony,265.03,299
20162649,02/03/2016 08:36:00 PM,,MAX,N,O,M,34.0,DE,N,N,125.25,Y,Murder in the second degree,A-I Felony,125.25,2125
20170824,02/03/2020 02:05:00 AM,,MIN,Y,B,M,22.0,DE,N,N,140.25,Y,Burglary in the second degree,C Violent Felony,140.25,664
159522,02/03/2020 12:28:39 AM,,MAX,Y,O,M,52.0,DE,N,N,110-125.25,N,,,,664
41391,02/03/2021 04:56:32 PM,,MIN,Y,B,M,38.0,DE,N,N,120.05,N,Assault in the second degree,D Violent Felony,120.05,298
20142299,02/03/2021 05:24:16 PM,,MAX,Y,B,M,23.0,DE,N,Y,160.15,Y,Robbery in the first degree,B Violent Felony,160.15,298
20191862,02/04/2018 01:49:53 AM,,MED,N,O,M,44.0,DNS,N,N,,N,,,,1393
20040671,02/04/2020 07:41:15 PM,,MED,Y,W,M,53.0,DNS,N,N,,Y,,,,663
20062250,02/04/2021 01:40:22 PM,,MED,Y,B,M,58.0,DE,N,N,120.05,N,Assault in the second degree,D Violent Felony,120.05,297
20003717,02/04/2021 02:44:26 AM,,MAX,N,O,M,31.0,DEP,N,N,265.03,Y,Criminal possession of a weapon in the second degree,C Violent Felony,265.03,297
132355,02/04/2021 03:14:27 AM,,MAX,N,O,M,32.0,DEP,N,Y,265.03,N,Criminal possession of a weapon in the second degree,C Violent Felony,265.03,297
20122827,02/04/2021 05:22:09 PM,,MAX,N,B,M,26.0,DE,N,Y,110-125.25,Y,,,,297
20062319,02/04/2021 07:34:25 PM,,,N,B,M,40.0,DE,N,N,,N,,,,297
20209403,02/04/2021 08:11:02 PM,,MAX,Y,O,M,20.0,DE,N,Y,265.03,Y,Criminal possession of a weapon in the second degree,C Violent Felony,265.03,297
20047184,02/04/2021 08:36:19 PM,,MAX,Y,B,M,27.0,DE,N,Y,125.15,Y,Manslaughter in the second degree,C Felony,125.15,297
123619,02/04/2021 11:00:00 AM,,MAX,Y,B,M,33.0,DE,N,Y,120.10,N,Assault in the first degree,B Violent Felony,120.10,297
20207860,02/04/2021 11:38:27 AM,,MED,Y,B,M,22.0,DE,N,N,SCW,N,,,,297
20025194,02/04/2021 11:52:34 PM,,MAX,Y,O,M,28.0,DE,N,N,140.30,Y,Burglary in the first degree,B Violent Felony,140.30,297
10010832,02/04/2021 12:38:17 AM,,MED,N,O,M,29.0,DE,N,N,220.18,Y,Criminal possession of a controlled substance in the second degree,A-II Felony,220.18,297
41180,02/05/2019 08:31:20 PM,,MIN,Y,B,M,51.0,DE,N,N,110-120.10,Y,,,,1027
20205471,02/05/2020 02:09:45 PM,,MED,Y,A,M,27.0,DE,N,N,125.25,N,Murder in the second degree,A-I Felony,125.25,662
20207462,02/05/2020 05:21:51 PM,,MED,Y,O,M,41.0,SSR,N,N,,Y,,,,662
20204162,02/05/2020 10:52:15 AM,,MAX,Y,B,M,21.0,DE,N,Y,120.08,Y,Assault on a peace officer police officer fireman or emergency medical services professional,C Violent Felony,120.08,662
38702,02/05/2021 01:06:51 PM,,MED,Y,B,M,32.0,DE,N,N,120.05,N,Assault in the second degree,D Violent Felony,120.05,296
20033413,02/05/2021 02:05:29 PM,,MED,Y,O,M,45.0,DNS,N,N,140.20,Y,Burglary in the third degree,D Felony,140.20,296
20134037,02/05/2021 02:29:48 PM,,MAX,Y,B,M,30.0,DE,N,Y,265.03,Y,Criminal possession of a weapon in the second degree,C Violent Felony,265.03,296
92773,02/05/2021 04:38:56 PM,,MED,N,B,M,37.0,DE,N,N,220.16,N,Criminal possession of a controlled substance in the third degree,B Felony,220.16,296
20212933,02/05/2021 05:18:29 PM,,MED,N,O,M,35.0,DE,N,N,220.21,N,Criminal possession of a controlled substance in the first degree,A-I Felony,220.21,296
20186812,02/05/2021 11:58:17 AM,,MIN,N,B,M,24.0,DE,N,N,265.03,N,Criminal possession of a weapon in the second degree,C Violent Felony,265.03,296
20001110,02/06/2020 06:16:32 PM,,MAX,N,O,M,29.0,DE,N,Y,110-125.25,Y,,,,661
20209222,02/06/2020 12:29:19 AM,,MED,Y,O,M,67.0,DEP,N,N,110-125.25,Y,,,,661
20209228,02/06/2020 12:53:19 PM,,MAX,N,B,M,25.0,DE,N,Y,125.25,Y,Murder in the second degree,A-I Felony,125.25,661
20212952,02/06/2021 01:22:30 PM,,MIN,Y,B,M,42.0,DE,N,N,265.03,N,Criminal possession of a weapon in the second degree,C Violent Felony,265.03,295
18896,02/06/2021 01:27:51 PM,,MAX,Y,B,M,36.0,DE,N,Y,265.03,Y,Criminal possession of a weapon in the second degree,C Violent Felony,265.03,295
59507,02/06/2021 01:32:36 PM,,MIN,N,B,M,41.0,DE,N,N,110-125.25,Y,,,,295
20156382,02/06/2021 01:59:45 PM,,MAX,N,O,M,23.0,DE,N,Y,265.03,Y,Criminal possession of a weapon in the second degree,C Violent Felony,265.03,295
157771,02/06/2021 02:19:48 AM,,MAX,Y,B,M,30.0,DE,N,Y,265.03,Y,Criminal possession of a weapon in the second degree,C Violent Felony,265.03,295
71792,02/06/2021 02:22:42 AM,,MAX,Y,B,M,35.0,DE,N,N,145.00,Y,Criminal mischief in the fourth degree,A Misdemeanor,145.00,295
20206483,02/06/2021 04:01:37 PM,,MAX,Y,O,M,20.0,DE,N,Y,160.15,Y,Robbery in the first degree,B Violent Felony,160.15,295
20212944,02/06/2021 05:37:35 AM,,MED,Y,B,M,20.0,DE,N,N,170.25,Y,Criminal possession of a forged instrument in the second degree,D Felony,170.25,295
20212944,02/06/2021 05:37:35 AM,,MED,Y,B,M,20.0,DE,N,N,170.25,Y,Fraudulent making of an electronic access device in the second degree,D Felony,170.25,295
20212958,02/06/2021 08:08:19 PM,,MED,N,B,M,27.0,DE,N,N,130.60,Y,Sexual abuse in the second degree,A Misdemeanor,130.60,295
20158744,02/06/2021 09:14:10 PM,,MAX,Y,B,M,26.0,DEP,N,N,105.15,Y,Conspiracy in the second degree,B Felony,105.15,295
10000959,02/06/2021 10:46:19 AM,,MAX,N,B,M,31.0,DE,N,Y,125.25,Y,Murder in the second degree,A-I Felony,125.25,295
20212949,02/06/2021 12:20:48 PM,,MED,N,O,M,47.0,DE,N,N,130.35,Y,Rape in the first degree,B Violent Felony,130.35,295
20212951,02/06/2021 12:44:32 PM,,MED,N,B,M,28.0,DE,N,N,125.25,N,Murder in the second degree,A-I Felony,125.25,295
20164143,02/06/2021 12:53:30 PM,,MIN,N,O,M,32.0,DE,N,N,110-140.20,N,,,,295
20201954,02/07/2019 01:05:27 AM,,MED,Y,A,M,25.0,DE,N,N,125.25,Y,Murder in the second degree,A-I Felony,125.25,1025
20184641,02/07/2019 09:16:54 PM,,MAX,N,B,M,23.0,DE,N,Y,105.17,Y,Conspiracy in the first degree,A-I Felony,105.17,1025
20200027,02/07/2020 03:32:46 PM,,MED,N,O,M,63.0,DE,N,N,130.35,N,Rape in the first degree,B Violent Felony,130.35,660
11859,02/07/2020 06:37:03 PM,,MAX,N,B,M,35.0,DE,N,Y,160.15,Y,Robbery in the first degree,B Violent Felony,160.15,660
20209255,02/07/2020 07:34:00 PM,,MAX,N,B,M,26.0,DE,N,Y,160.15,Y,Robbery in the first degree,B Violent Felony,160.15,660
81782,02/07/2021 01:29:12 AM,,MED,N,B,M,54.0,DE,N,N,150.15,N,Arson in the second degree,B Violent Felony,150.15,294
20062802,02/07/2021 08:10:24 PM,,MAX,Y,B,M,28.0,DE,N,N,120.10,Y,Assault in the first degree,B Violent Felony,120.10,294
76280,02/07/2021 11:01:17 AM,,MAX,Y,O,M,36.0,SSR,N,N,,Y,,,,294
20212965,02/07/2021 11:11:00 AM,,MAX,Y,B,M,19.0,DE,N,Y,265.03,Y,Criminal possession of a weapon in the second degree,C Violent Felony,265.03,294
20212968,02/07/2021 12:24:51 PM,,MIN,N,B,M,36.0,DE,N,N,140.30,N,Burglary in the first degree,B Violent Felony,140.30,294
20206051,02/07/2021 12:55:20 AM,,MED,Y,B,M,22.0,DE,N,Y,125.25,N,Murder in the second degree,A-I Felony,125.25,294
20016106,02/08/2019 05:47:19 PM,,MED,Y,B,M,51.0,DE,N,N,125.25,N,Murder in the second degree,A-I Felony,125.25,1024
20130271,02/08/2019 06:42:00 PM,,MAX,N,B,M,35.0,DE,N,N,110-125.25,Y,,,,1024
10013682,02/08/2021 01:39:12 PM,,MED,N,O,M,30.0,DNS,N,Y,,Y,,,,293
20212974,02/08/2021 03:12:08 PM,,MIN,N,O,M,30.0,DE,N,N,110-125.25,N,,,,293
20202017,02/08/2021 05:37:19 PM,,MED,Y,W,M,35.0,DE,N,N,160.15,Y,Robbery in the first degree,B Violent Felony,160.15,293
93669,02/08/2021 07:58:34 PM,,MIN,N,B,M,44.0,DE,N,N,110-120.10,N,,,,293
30860,02/08/2021 08:56:23 PM,,MED,N,O,M,51.0,DE,N,N,160.15,N,Robbery in the first degree,B Violent Felony,160.15,293
20092323,02/08/2021 12:26:39 PM,,MIN,Y,B,M,49.0,DE,N,N,CO,N,,,,293
94284,02/09/2018 04:35:47 PM,,MED,Y,O,M,32.0,DE,N,N,125.25,Y,Murder in the second degree,A-I Felony,125.25,1388
20119154,02/09/2019 12:00:35 AM,,MAX,Y,B,M,26.0,DE,N,Y,160.15,Y,Robbery in the first degree,B Violent Felony,160.15,1023
20209271,02/09/2020 01:30:56 AM,,MED,Y,W,M,31.0,DE,N,N,125.25,Y,Murder in the second degree,A-I Felony,125.25,658
20134820,02/09/2020 03:55:43 AM,,MAX,Y,B,M,27.0,DE,N,N,110-125.25,Y,,,,658
157237,02/09/2021 01:43:30 PM,,MED,Y,O,M,40.0,DE,N,N,110-125.27,Y,,,,292
20136610,02/09/2021 05:45:45 PM,,MAX,Y,B,M,25.0,DE,N,Y,110-125.25,Y,,,,292
20194295,02/09/2021 06:31:09 PM,,MAX,Y,O,M,26.0,DE,N,N,125.25,Y,Murder in the second degree,A-I Felony,125.25,292
20212988,02/09/2021 08:58:26 PM,,MED,N,B,M,61.0,DEP,N,N,265.03,N,Criminal possession of a weapon in the second degree,C Violent Felony,265.03,292
20020494,02/09/2021 10:32:00 PM,,MAX,Y,B,M,29.0,DEP,N,Y,125.25,Y,Murder in the second degree,A-I Felony,125.25,292
20010938,02/09/2021 10:32:00 PM,,MAX,Y,B,M,29.0,DE,N,Y,125.25,Y,Murder in the second degree,A-I Felony,125.25,292
161923,02/09/2021 11:24:49 AM,,MED,N,U,M,30.0,DEP,N,N,140.25,N,Burglary in the second degree,C Violent Felony,140.25,292
20212982,02/09/2021 12:15:34 PM,,MED,Y,O,M,23.0,DE,N,Y,125.25,Y,Murder in the second degree,A-I Felony,125.25,292
20202053,02/10/2019 10:25:43 PM,,MED,Y,O,M,24.0,DNS,N,N,130.96,Y,Predatory sexual assault against a child.,A-II Felony,130.96,1022
20209286,02/10/2020 01:25:00 PM,,MED,Y,B,M,33.0,DE,N,N,130.95,Y,Predatory sexual assault,A-II Felony,130.95,657
20118237,02/10/2020 02:53:22 PM,,MAX,Y,O,M,25.0,DE,N,N,125.25,Y,Murder in the second degree,A-I Felony,125.25,657
20200161,02/10/2020 04:33:51 PM,,MED,Y,B,M,47.0,DEP,N,N,110-125.27,Y,,,,657
20025,02/10/2020 11:38:00 PM,,MED,Y,B,M,33.0,DE,N,N,130.65,Y,Sexual abuse in the first degree,D Violent Felony,130.65,657
20209281,02/10/2020 12:52:00 AM,,MIN,Y,B,M,48.0,DE,N,N,110-125.25,N,,,,657
20212996,02/10/2021 01:19:53 PM,,MED,N,O,M,25.0,DE,N,N,130.50,N,Criminal sexual act in the first degree,B Violent Felony,130.50,291
12847,02/10/2021 01:25:20 AM,,MAX,Y,B,M,39.0,DEP,N,Y,110-125.25,Y,,,,291
20212997,02/10/2021 05:10:30 PM,,MIN,N,O,F,43.0,DE,N,N,220.21,N,Criminal possession of a controlled substance in the first degree,A-I Felony,220.21,291
20213001,02/10/2021 08:57:26 PM,,MIN,Y,O,F,55.0,DE,N,N,220.21,N,Criminal possession of a controlled substance in the first degree,A-I Felony,220.21,291
100305,02/10/2021 10:19:22 PM,,MIN,N,O,M,57.0,DE,N,N,140.25,N,Burglary in the second degree,C Violent Felony,140.25,291
20213002,02/10/2021 10:28:01 PM,,MIN,N,O,M,49.0,DE,N,N,220.21,N,Criminal possession of a controlled substance in the first degree,A-I Felony,220.21,291
20179901,02/10/2021 11:56:58 AM,,MED,Y,B,M,41.0,DE,N,N,125.27,N,Murder in the first degree,A-I Felony,125.27,291
20212995,02/10/2021 12:11:16 PM,,MIN,N,O,M,44.0,DEP,N,N,140.25,N,Burglary in the second degree,C Violent Felony,140.25,291
20180059,02/10/2021 12:40:17 AM,,MAX,N,W,M,32.0,DE,N,N,160.15,Y,Robbery in the first degree,B Violent Felony,160.15,291
20032726,02/11/2017 02:21:00 PM,,MAX,Y,B,M,31.0,DE,N,Y,125.25,Y,Murder in the second degree,A-I Felony,125.25,1751
20021429,02/11/2021 01:09:46 AM,,MAX,Y,W,M,29.0,DE,N,N,160.05,N,Robbery in the third degree,D Felony,160.05,290
20029974,02/11/2021 01:18:26 AM,,MAX,N,B,M,23.0,DE,N,Y,220.39,Y,Criminal sale of a controlled substance in the third degree,B Felony,220.39,290
20063777,02/11/2021 03:59:50 AM,,MAX,Y,B,M,29.0,DE,N,N,110-125.25,Y,,,,290
20209720,02/11/2021 05:04:54 PM,,MAX,Y,B,M,22.0,DE,N,Y,160.10,Y,Robbery in the second degree,C Violent Felony,160.10,290
20213008,02/11/2021 11:12:40 AM,,MAX,Y,B,M,29.0,DE,N,N,110-125.25,Y,,,,290
20031045,02/11/2021 11:21:53 PM,,MIN,Y,O,M,36.0,DE,N,N,110-125.25,Y,,,,290
20018730,02/11/2021 12:39:20 PM,,MAX,Y,B,M,34.0,DE,N,Y,160.15,Y,Robbery in the first degree,B Violent Felony,160.15,290
20033564,02/11/2021 12:56:42 PM,,MED,N,B,M,40.0,DE,N,N,125.25,Y,Murder in the second degree,A-I Felony,125.25,290
20192129,02/12/2018 03:42:13 PM,,MAX,Y,B,M,21.0,DE,N,Y,125.25,Y,Murder in the second degree,A-I Felony,125.25,1385
16674,02/12/2020 08:53:10 PM,,MAX,Y,B,M,35.0,DE,N,N,160.05,Y,Robbery in the third degree,D Felony,160.05,655
20211218,02/12/2021 04:44:48 PM,,MAX,Y,B,M,19.0,DE,N,Y,265.03,Y,Criminal possession of a weapon in the second degree,C Violent Felony,265.03,289
20213020,02/12/2021 05:17:25 PM,,MAX,N,B,M,20.0,DE,N,Y,220.16,Y,Criminal possession of a controlled substance in the third degree,B Felony,220.16,289
20202108,02/13/2019 01:21:08 AM,,MED,Y,O,M,36.0,DE,N,N,130.96,Y,Predatory sexual assault against a child.,A-II Felony,130.96,1019
20209310,02/13/2020 12:05:10 AM,,MIN,Y,O,M,28.0,DE,N,N,265.13,Y,Criminal sale of a firearm in the first degree,B Violent Felony,265.13,654
119708,02/13/2020 12:07:18 AM,,MED,N,O,M,32.0,DE,N,Y,265.13,Y,Criminal sale of a firearm in the first degree,B Violent Felony,265.13,654
96015,02/13/2020 12:08:50 AM,,MAX,N,O,M,33.0,DE,N,N,265.03,Y,Criminal possession of a weapon in the second degree,C Violent Felony,265.03,654
20089783,02/13/2021 02:50:00 PM,,MED,Y,B,M,45.0,DE,N,N,125.25,N,Murder in the second degree,A-I Felony,125.25,288
20213042,02/13/2021 04:23:00 PM,,MAX,Y,O,M,19.0,DE,N,Y,125.25,Y,Murder in the second degree,A-I Felony,125.25,288
20075977,02/13/2021 08:08:03 PM,,MED,Y,O,M,32.0,DE,N,Y,140.25,Y,Burglary in the second degree,C Violent Felony,140.25,288
90366,02/13/2021 10:19:59 PM,,MIN,Y,B,M,47.0,DE,N,N,1192(2),N,,,,288
29647,02/13/2021 12:16:10 AM,,MED,Y,B,M,43.0,DE,N,N,135.25,N,Kidnapping in the first degree,A-I Felony,135.25,288
20059759,02/14/2018 02:58:19 PM,,MAX,Y,B,M,34.0,SSR,N,Y,,Y,,,,1383
20202152,02/14/2019 01:01:00 PM,,MED,Y,B,M,56.0,DE,N,N,125.25,Y,Murder in the second degree,A-I Felony,125.25,1018
20209330,02/14/2020 03:06:46 PM,,MIN,Y,W,M,32.0,DE,N,N,120.05,N,Assault in the second degree,D Violent Felony,120.05,653
20209331,02/14/2020 03:53:41 PM,,MAX,Y,O,M,26.0,DE,N,N,125.25,Y,Murder in the second degree,A-I Felony,125.25,653
20157142,02/14/2020 11:17:00 PM,,MAX,N,B,M,23.0,DE,N,Y,140.30,Y,Burglary in the first degree,B Violent Felony,140.30,653
20054135,02/14/2021 01:20:26 AM,,MAX,Y,B,M,30.0,DE,N,Y,120.05,Y,Assault in the second degree,D Violent Felony,120.05,287
20200677,02/14/2021 05:02:00 PM,,MAX,Y,B,M,21.0,DE,N,Y,160.15,Y,Robbery in the first degree,B Violent Felony,160.15,287
20041479,02/14/2021 05:53:40 PM,,MAX,N,O,M,28.0,DE,N,N,265.03,Y,Criminal possession of a weapon in the second degree,C Violent Felony,265.03,287
20083226,02/14/2021 10:40:52 AM,,MAX,N,O,M,35.0,DE,N,N,160.15,N,Robbery in the first degree,B Violent Felony,160.15,287
20210396,02/14/2021 11:39:44 AM,,MAX,N,B,M,20.0,DE,N,N,220.16,Y,Criminal possession of a controlled substance in the third degree,B Felony,220.16,287
20092342,02/14/2021 12:14:03 PM,,MAX,Y,O,M,27.0,DEP,N,N,135.25,Y,Kidnapping in the first degree,A-I Felony,135.25,287
15226,02/14/2021 12:19:51 PM,,MIN,N,B,M,46.0,DE,N,N,120.05,N,Assault in the second degree,D Violent Felony,120.05,287
20202195,02/15/2019 01:13:36 PM,,MAX,Y,W,M,20.0,DE,N,Y,125.25,Y,Murder in the second degree,A-I Felony,125.25,1017
20069198,02/15/2019 12:51:55 AM,,MED,N,O,M,34.0,DE,N,N,125.25,Y,Murder in the second degree,A-I Felony,125.25,1017
20209345,02/15/2020 01:11:47 AM,,MIN,Y,O,M,59.0,DE,N,N,110-125.25,Y,,,,652
20209349,02/15/2020 04:56:18 PM,,MED,Y,O,M,36.0,DE,N,N,130.96,Y,Predatory sexual assault against a child.,A-II Felony,130.96,652
20191962,02/15/2020 07:50:45 PM,,MAX,N,B,M,23.0,DE,N,Y,140.25,Y,Burglary in the second degree,C Violent Felony,140.25,652
65828,02/15/2021 09:15:10 AM,,MIN,Y,W,M,54.0,DNS,N,N,,N,,,,286
